#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SKP2A	DPB	3702.Q9LPL4	3702.Q9FNY2	0	0	0	0	0.051	0.510	0	0.893	0.945
SKP2A	E2FC	3702.Q9LPL4	3702.Q9FV70	0	0	0	0	0	0	0	0.795	0.795
T2P4.2	MSI1	3702.Q94EI6	3702.O22467	0	0	0	0	0	0.292	0.900	0.706	0.977
T2P4.2	ALY1	3702.Q94EI6	3702.Q6A331	0	0	0	0	0	0	0.900	0	0.900
T2P4.2	ALY3	3702.Q94EI6	3702.Q6A332	0	0	0	0	0	0	0.900	0	0.900
T2P4.2	ALY2	3702.Q94EI6	3702.Q6A333	0	0	0	0	0	0	0.900	0	0.900
T2P4.2	RBR1	3702.Q94EI6	3702.Q9LKZ3	0	0	0	0	0.048	0	0.900	0.113	0.908
T2P4.2	E2FC	3702.Q94EI6	3702.Q9FV70	0	0	0	0	0	0	0.900	0.216	0.918
T2P4.2	E2FB	3702.Q94EI6	3702.Q9FV71	0	0	0	0	0.056	0	0.900	0.213	0.919
T2P4.2	DPB	3702.Q94EI6	3702.Q9FNY2	0	0	0	0	0.045	0	0.900	0.360	0.933
