#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CDKB1-2	CYCA2-3	3702.Q2V419	3702.Q38819	0	0	0	0	0.282	0.425	0.306	0.910	0.971
CDKB1-2	RBR1	3702.Q2V419	3702.Q9LKZ3	0	0	0	0	0.064	0.526	0.551	0.895	0.976
CDKB2-1	CKS1	3702.Q8LF80	3702.O23249	0	0	0	0	0.240	0.925	0.421	0.870	0.995
CDKB2-1	CDC6	3702.Q8LF80	3702.O82387	0	0	0	0	0.127	0.614	0.439	0.770	0.950
CDKB2-1	CDKA-1	3702.Q8LF80	3702.P24100	0	0	0.063	0.954	0	0.450	0	0.082	0.485
CDKB2-1	CDKB1-1	3702.Q8LF80	3702.P25859	0	0	0.057	0.967	0.413	0.230	0	0.065	0.548
CDKB2-1	CDKB1-2	3702.Q8LF80	3702.Q2V419	0	0	0.058	0.965	0.523	0.230	0	0.063	0.632
CDKB2-1	CYCA2-3	3702.Q8LF80	3702.Q38819	0	0	0	0	0.337	0.425	0.306	0.906	0.972
CDKB2-1	WEE1	3702.Q8LF80	3702.Q8L4H0	0	0	0.119	0.582	0.152	0.613	0.442	0.484	0.901
CDKB2-1	E2FA	3702.Q8LF80	3702.Q9FNY0	0	0	0	0	0.052	0.172	0.423	0.821	0.908
CDKB2-1	RBR1	3702.Q8LF80	3702.Q9LKZ3	0	0	0	0	0.067	0.526	0.551	0.867	0.970
CDKB2-2	CKS1	3702.Q8LG64	3702.O23249	0	0	0	0	0.237	0.887	0.421	0.896	0.994
CDKB2-2	CDC6	3702.Q8LG64	3702.O82387	0	0	0	0	0.127	0.614	0.439	0.704	0.936
CDKB2-2	CDKB1-1	3702.Q8LG64	3702.P25859	0	0	0.057	0.967	0.484	0.230	0	0.062	0.601
CDKB2-2	CDKB1-2	3702.Q8LG64	3702.Q2V419	0	0	0.057	0.966	0.442	0	0	0.063	0.464
CDKB2-2	CYCA2-3	3702.Q8LG64	3702.Q38819	0	0	0	0	0.281	0.285	0.306	0.905	0.961
CDKB2-2	WEE1	3702.Q8LG64	3702.Q8L4H0	0	0	0.112	0.588	0.153	0.613	0.442	0.470	0.898
CDKB2-2	E2FA	3702.Q8LG64	3702.Q9FNY0	0	0	0	0	0.053	0.172	0.423	0.767	0.880
CDKB2-2	RBR1	3702.Q8LG64	3702.Q9LKZ3	0	0	0	0	0.064	0.526	0.551	0.847	0.965
CKS1	CDC6	3702.O23249	3702.O82387	0	0	0	0	0.122	0.192	0	0.235	0.409
CKS1	E2FA	3702.O23249	3702.Q9FNY0	0	0	0	0	0	0	0.602	0.112	0.631
CKS1	RBR1	3702.O23249	3702.Q9LKZ3	0	0	0	0	0.058	0	0.727	0.370	0.823
CKS1	WEE1	3702.O23249	3702.Q8L4H0	0	0	0	0	0	0.623	0	0.598	0.842
CKS1	CYCA2-3	3702.O23249	3702.Q38819	0	0	0	0	0.182	0.750	0.396	0.658	0.952
CKS1	CDKB1-2	3702.O23249	3702.Q2V419	0	0	0	0	0.242	0.840	0.421	0.897	0.991
CKS1	CDKB2-2	3702.O23249	3702.Q8LG64	0	0	0	0	0.237	0.887	0.421	0.896	0.994
CKS1	CDKA-1	3702.O23249	3702.P24100	0	0	0	0	0.237	0.936	0.421	0.825	0.994
CKS1	CDKB2-1	3702.O23249	3702.Q8LF80	0	0	0	0	0.240	0.925	0.421	0.870	0.995
CKS1	CDKB1-1	3702.O23249	3702.P25859	0	0	0	0	0.237	0.932	0.421	0.863	0.995
CYCA2-3	CKS1	3702.Q38819	3702.O23249	0	0	0	0	0.182	0.750	0.396	0.658	0.952
CYCA2-3	CDC6	3702.Q38819	3702.O82387	0	0	0	0	0.277	0.347	0.346	0.785	0.924
CYCA2-3	CDKA-1	3702.Q38819	3702.P24100	0	0	0	0	0.245	0.607	0.306	0.909	0.978
CYCA2-3	CDKB1-1	3702.Q38819	3702.P25859	0	0	0	0	0.282	0.797	0.306	0.978	0.997
CYCA2-3	CDKB1-2	3702.Q38819	3702.Q2V419	0	0	0	0	0.282	0.425	0.306	0.910	0.971
CYCA2-3	E2FA	3702.Q38819	3702.Q9FNY0	0	0	0	0	0	0.255	0.415	0.783	0.897
CYCA2-3	RBR1	3702.Q38819	3702.Q9LKZ3	0	0	0	0	0.081	0.235	0.462	0.830	0.927
CYCA2-3	WEE1	3702.Q38819	3702.Q8L4H0	0	0	0	0	0.266	0.216	0.395	0.820	0.929
CYCA2-3	CDKB2-2	3702.Q38819	3702.Q8LG64	0	0	0	0	0.281	0.285	0.306	0.905	0.961
CYCA2-3	CDKB2-1	3702.Q38819	3702.Q8LF80	0	0	0	0	0.337	0.425	0.306	0.906	0.972
E2FA	CKS1	3702.Q9FNY0	3702.O23249	0	0	0	0	0	0	0.602	0.112	0.631
E2FA	CDC6	3702.Q9FNY0	3702.O82387	0	0	0	0	0.110	0.078	0.088	0.849	0.872
E2FA	CDKA-1	3702.Q9FNY0	3702.P24100	0	0	0	0	0	0.335	0.423	0.852	0.938
E2FA	CDKB1-1	3702.Q9FNY0	3702.P25859	0	0	0	0	0.044	0.172	0.423	0.850	0.922
E2FA	CDKB1-2	3702.Q9FNY0	3702.Q2V419	0	0	0	0	0.052	0.335	0.423	0.817	0.924
E2FA	CYCA2-3	3702.Q9FNY0	3702.Q38819	0	0	0	0	0	0.255	0.415	0.783	0.897
E2FA	WEE1	3702.Q9FNY0	3702.Q8L4H0	0	0	0	0	0.083	0	0	0.840	0.847
E2FA	CDKB2-1	3702.Q9FNY0	3702.Q8LF80	0	0	0	0	0.052	0.172	0.423	0.821	0.908
E2FA	CDKB2-2	3702.Q9FNY0	3702.Q8LG64	0	0	0	0	0.053	0.172	0.423	0.767	0.880
E2FA	RBR1	3702.Q9FNY0	3702.Q9LKZ3	0	0	0	0	0.098	0.976	0.765	0.979	0.999
RBR1	CKS1	3702.Q9LKZ3	3702.O23249	0	0	0	0	0.058	0	0.727	0.370	0.823
RBR1	CDC6	3702.Q9LKZ3	3702.O82387	0	0	0	0	0.263	0	0.098	0.829	0.876
RBR1	CDKA-1	3702.Q9LKZ3	3702.P24100	0	0	0	0	0.064	0.619	0.551	0.950	0.991
RBR1	CDKB1-1	3702.Q9LKZ3	3702.P25859	0	0	0	0	0.064	0.607	0.551	0.939	0.988
RBR1	CDKB1-2	3702.Q9LKZ3	3702.Q2V419	0	0	0	0	0.064	0.526	0.551	0.895	0.976
RBR1	CYCA2-3	3702.Q9LKZ3	3702.Q38819	0	0	0	0	0.081	0.235	0.462	0.830	0.927
RBR1	WEE1	3702.Q9LKZ3	3702.Q8L4H0	0	0	0	0	0.050	0	0	0.874	0.876
RBR1	CDKB2-1	3702.Q9LKZ3	3702.Q8LF80	0	0	0	0	0.067	0.526	0.551	0.867	0.970
RBR1	CDKB2-2	3702.Q9LKZ3	3702.Q8LG64	0	0	0	0	0.064	0.526	0.551	0.847	0.965
RBR1	E2FA	3702.Q9LKZ3	3702.Q9FNY0	0	0	0	0	0.098	0.976	0.765	0.979	0.999
WEE1	CKS1	3702.Q8L4H0	3702.O23249	0	0	0	0	0	0.623	0	0.598	0.842
WEE1	CDC6	3702.Q8L4H0	3702.O82387	0	0	0	0	0.239	0	0	0.682	0.748
WEE1	CDKA-1	3702.Q8L4H0	3702.P24100	0	0	0	0.594	0.112	0.845	0.442	0.711	0.974
WEE1	CDKB1-1	3702.Q8L4H0	3702.P25859	0	0	0	0.582	0.145	0.613	0.442	0.528	0.901
WEE1	CDKB1-2	3702.Q8L4H0	3702.Q2V419	0	0	0	0.589	0.163	0.613	0.442	0.523	0.902
WEE1	CYCA2-3	3702.Q8L4H0	3702.Q38819	0	0	0	0	0.266	0.216	0.395	0.820	0.929
WEE1	E2FA	3702.Q8L4H0	3702.Q9FNY0	0	0	0	0	0.083	0	0	0.840	0.847
WEE1	RBR1	3702.Q8L4H0	3702.Q9LKZ3	0	0	0	0	0.050	0	0	0.874	0.876
WEE1	CDKB2-2	3702.Q8L4H0	3702.Q8LG64	0	0	0.112	0.588	0.153	0.613	0.442	0.470	0.898
WEE1	CDKB2-1	3702.Q8L4H0	3702.Q8LF80	0	0	0.119	0.582	0.152	0.613	0.442	0.484	0.901
