#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MCM5	MCM3	3702.O80786	3702.Q9FL33	0	0	0.105	0.784	0.999	0.995	0.993	0.715	0.999
MCM5	MCM4	3702.O80786	3702.Q0WVF5	0	0	0.101	0.785	0.961	0.991	0.993	0.611	0.999
MCM5	ORC2	3702.O80786	3702.Q38899	0	0	0	0	0.648	0.991	0.928	0.838	0.999
MCM5	CDT1A	3702.O80786	3702.Q9SJW9	0	0	0	0	0.907	0.926	0.754	0.625	0.999
MCM5	CDC6	3702.O80786	3702.O82387	0	0	0	0	0.736	0.926	0.760	0.887	0.999
MCM5	CDT1B	3702.O80786	3702.Q9M1S9	0	0	0	0	0.884	0.926	0.754	0.693	0.999
MCM5	MCM7	3702.O80786	3702.P43299	0	0	0	0.777	0.996	0.991	0.993	0.732	0.999
MCM5	ORC3	3702.O80786	3702.Q6E7H0	0	0	0	0	0.275	0.960	0.919	0.896	0.999
MCM5	ORC5	3702.O80786	3702.Q6EWX0	0	0	0	0	0.297	0.991	0.928	0.885	0.999
MCM6	ORC3	3702.F4KAB8	3702.Q6E7H0	0	0	0	0	0.191	0.623	0.751	0.624	0.967
MCM6	CDT1B	3702.F4KAB8	3702.Q9M1S9	0	0	0	0	0.696	0.884	0.626	0.411	0.991
MCM6	CDT1A	3702.F4KAB8	3702.Q9SJW9	0	0	0	0	0.726	0.884	0.626	0.411	0.992
MCM6	ORC2	3702.F4KAB8	3702.Q38899	0	0	0	0	0.527	0.864	0.765	0.565	0.992
MCM6	CDC6	3702.F4KAB8	3702.O82387	0	0	0	0	0.628	0.884	0.639	0.851	0.997
MCM6	ORC5	3702.F4KAB8	3702.Q6EWX0	0	0	0	0	0.550	0.884	0.758	0.882	0.998
MCM6	MCM5	3702.F4KAB8	3702.O80786	0	0	0	0.776	0.901	0.969	0.975	0.586	0.999
MCM6	MCM7	3702.F4KAB8	3702.P43299	0	0	0.074	0.806	0.902	0.979	0.975	0.532	0.999
MCM6	MCM4	3702.F4KAB8	3702.Q0WVF5	0	0	0.079	0.772	0.905	0.979	0.975	0.755	0.999
MCM6	MCM3	3702.F4KAB8	3702.Q9FL33	0	0	0	0.749	0.918	0.938	0.975	0.599	0.999
MCM7	MCM6	3702.P43299	3702.F4KAB8	0	0	0.074	0.806	0.902	0.979	0.975	0.532	0.999
MCM7	MCM5	3702.P43299	3702.O80786	0	0	0	0.777	0.996	0.991	0.993	0.732	0.999
MCM7	CDC6	3702.P43299	3702.O82387	0	0	0	0	0.758	0.926	0.757	0.833	0.999
MCM7	CDT1B	3702.P43299	3702.Q9M1S9	0	0	0	0	0.853	0.926	0.748	0.479	0.998
MCM7	ORC3	3702.P43299	3702.Q6E7H0	0	0	0	0	0.177	0.963	0.909	0.456	0.998
MCM7	CDT1A	3702.P43299	3702.Q9SJW9	0	0	0	0	0.887	0.926	0.748	0.479	0.998
MCM7	ORC5	3702.P43299	3702.Q6EWX0	0	0	0	0	0.272	0.928	0.923	0.868	0.999
MCM7	MCM3	3702.P43299	3702.Q9FL33	0	0	0.092	0.800	0.992	0.991	0.993	0.598	0.999
MCM7	ORC2	3702.P43299	3702.Q38899	0	0	0	0	0.449	0.991	0.928	0.124	0.999
MCM7	MCM4	3702.P43299	3702.Q0WVF5	0	0	0.095	0.791	0.944	0.995	0.993	0.602	0.999
ORC2	MCM6	3702.Q38899	3702.F4KAB8	0	0	0	0	0.527	0.864	0.765	0.565	0.992
ORC2	MCM5	3702.Q38899	3702.O80786	0	0	0	0	0.648	0.991	0.928	0.838	0.999
ORC2	CDC6	3702.Q38899	3702.O82387	0	0	0	0	0.242	0.926	0.760	0.891	0.998
ORC2	MCM7	3702.Q38899	3702.P43299	0	0	0	0	0.449	0.991	0.928	0.124	0.999
ORC2	MCM4	3702.Q38899	3702.Q0WVF5	0	0	0	0	0.365	0.949	0.936	0.880	0.999
ORC2	CDT1A	3702.Q38899	3702.Q9SJW9	0	0	0	0	0.517	0.926	0.754	0.884	0.998
ORC2	CDT1B	3702.Q38899	3702.Q9M1S9	0	0	0	0	0.380	0.926	0.754	0.881	0.998
ORC2	ORC3	3702.Q38899	3702.Q6E7H0	0	0	0	0	0.157	0.992	0.981	0.941	0.999
ORC2	ORC5	3702.Q38899	3702.Q6EWX0	0	0	0	0	0.579	0.992	0.981	0.896	0.999
ORC2	MCM3	3702.Q38899	3702.Q9FL33	0	0	0	0	0.620	0.991	0.932	0.876	0.999
ORC3	MCM6	3702.Q6E7H0	3702.F4KAB8	0	0	0	0	0.191	0.623	0.751	0.624	0.967
ORC3	MCM5	3702.Q6E7H0	3702.O80786	0	0	0	0	0.275	0.960	0.919	0.896	0.999
ORC3	CDC6	3702.Q6E7H0	3702.O82387	0	0	0	0	0.062	0.926	0.765	0.921	0.998
ORC3	MCM7	3702.Q6E7H0	3702.P43299	0	0	0	0	0.177	0.963	0.909	0.456	0.998
ORC3	MCM4	3702.Q6E7H0	3702.Q0WVF5	0	0	0	0	0.088	0.942	0.918	0.742	0.998
ORC3	ORC2	3702.Q6E7H0	3702.Q38899	0	0	0	0	0.157	0.992	0.981	0.941	0.999
ORC3	CDT1B	3702.Q6E7H0	3702.Q9M1S9	0	0	0	0	0.070	0.925	0.765	0.781	0.995
ORC3	CDT1A	3702.Q6E7H0	3702.Q9SJW9	0	0	0	0	0.097	0.925	0.765	0.886	0.997
ORC3	MCM3	3702.Q6E7H0	3702.Q9FL33	0	0	0	0	0.126	0.814	0.919	0.867	0.998
ORC3	ORC5	3702.Q6E7H0	3702.Q6EWX0	0	0	0	0	0.278	0.992	0.981	0.977	0.999
ORC5	MCM6	3702.Q6EWX0	3702.F4KAB8	0	0	0	0	0.550	0.884	0.758	0.882	0.998
ORC5	MCM5	3702.Q6EWX0	3702.O80786	0	0	0	0	0.297	0.991	0.928	0.885	0.999
ORC5	CDC6	3702.Q6EWX0	3702.O82387	0	0	0	0	0.083	0.926	0.765	0.941	0.998
ORC5	MCM7	3702.Q6EWX0	3702.P43299	0	0	0	0	0.272	0.928	0.923	0.868	0.999
ORC5	MCM4	3702.Q6EWX0	3702.Q0WVF5	0	0	0	0	0.274	0.928	0.927	0.912	0.999
ORC5	ORC2	3702.Q6EWX0	3702.Q38899	0	0	0	0	0.579	0.992	0.981	0.896	0.999
ORC5	ORC3	3702.Q6EWX0	3702.Q6E7H0	0	0	0	0	0.278	0.992	0.981	0.977	0.999
ORC5	CDT1A	3702.Q6EWX0	3702.Q9SJW9	0	0	0	0	0.126	0.925	0.765	0.800	0.996
ORC5	CDT1B	3702.Q6EWX0	3702.Q9M1S9	0	0	0	0	0.126	0.925	0.765	0.782	0.996
ORC5	MCM3	3702.Q6EWX0	3702.Q9FL33	0	0	0	0	0.623	0.955	0.928	0.909	0.999
