#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
FBL17	CDKB2-1	3702.Q8W104	3702.Q8LF80	0	0	0	0	0.053	0	0	0.540	0.545
FBL17	KRP2	3702.Q8W104	3702.Q9SCR2	0	0	0	0	0	0	0	0.785	0.785
FBL17	RBR1	3702.Q8W104	3702.Q9LKZ3	0	0	0	0	0.058	0	0	0.794	0.797
JAG	KRP4	3702.Q6S591	3702.Q8GYJ3	0	0	0	0	0	0	0	0.784	0.784
KIP	CDKA-1	3702.Q6IMT0	3702.P24100	0	0	0	0	0	0	0	0.776	0.776
KIP	CDKB1-1	3702.Q6IMT0	3702.P25859	0	0	0	0	0	0	0	0.792	0.792
KIP	CDKB1-2	3702.Q6IMT0	3702.Q2V419	0	0	0	0	0	0	0	0.793	0.793
KIP	KRP2	3702.Q6IMT0	3702.Q9SCR2	0	0	0	0	0	0	0	0.719	0.719
KIP	FBL17	3702.Q6IMT0	3702.Q8W104	0	0	0	0	0	0	0	0.785	0.785
KIP	RBR1	3702.Q6IMT0	3702.Q9LKZ3	0	0	0	0	0	0	0	0.785	0.785
KIP	CDKB2-1	3702.Q6IMT0	3702.Q8LF80	0	0	0	0	0	0	0	0.792	0.792
KIP	KRP4	3702.Q6IMT0	3702.Q8GYJ3	0	0	0	0	0	0	0	0.794	0.794
KRP2	CDKA-1	3702.Q9SCR2	3702.P24100	0	0	0	0	0	0.837	0	0.880	0.979
KRP2	CDKB1-1	3702.Q9SCR2	3702.P25859	0	0	0	0	0	0	0	0.784	0.784
KRP2	CYCD2-1	3702.Q9SCR2	3702.P42752	0	0	0	0	0	0.497	0	0.882	0.938
KRP2	CDKB1-2	3702.Q9SCR2	3702.Q2V419	0	0	0	0	0	0.230	0	0.776	0.820
KRP2	KIP	3702.Q9SCR2	3702.Q6IMT0	0	0	0	0	0	0	0	0.719	0.719
KRP2	KRP4	3702.Q9SCR2	3702.Q8GYJ3	0	0	0	0	0	0	0	0.859	0.859
KRP2	CDKB2-1	3702.Q9SCR2	3702.Q8LF80	0	0	0	0	0	0.230	0	0.780	0.823
KRP2	FBL17	3702.Q9SCR2	3702.Q8W104	0	0	0	0	0	0	0	0.785	0.785
KRP2	RBR1	3702.Q9SCR2	3702.Q9LKZ3	0	0	0	0	0	0	0	0.817	0.817
KRP4	CDKA-1	3702.Q8GYJ3	3702.P24100	0	0	0	0	0	0.781	0	0.739	0.940
KRP4	CDKB1-1	3702.Q8GYJ3	3702.P25859	0	0	0	0	0	0.230	0	0.740	0.791
KRP4	CYCD2-1	3702.Q8GYJ3	3702.P42752	0	0	0	0	0	0.621	0	0.574	0.831
KRP4	CDKB1-2	3702.Q8GYJ3	3702.Q2V419	0	0	0	0	0	0.230	0	0.739	0.790
KRP4	KIP	3702.Q8GYJ3	3702.Q6IMT0	0	0	0	0	0	0	0	0.794	0.794
KRP4	JAG	3702.Q8GYJ3	3702.Q6S591	0	0	0	0	0	0	0	0.784	0.784
KRP4	RBR1	3702.Q8GYJ3	3702.Q9LKZ3	0	0	0	0	0	0.230	0	0.719	0.774
KRP4	CDKB2-1	3702.Q8GYJ3	3702.Q8LF80	0	0	0	0	0	0.230	0	0.740	0.791
KRP4	FBL17	3702.Q8GYJ3	3702.Q8W104	0	0	0	0	0	0.230	0	0.794	0.834
KRP4	KRP2	3702.Q8GYJ3	3702.Q9SCR2	0	0	0	0	0	0	0	0.859	0.859
RBR1	CDKA-1	3702.Q9LKZ3	3702.P24100	0	0	0	0	0.064	0.619	0.551	0.950	0.991
RBR1	CDKB1-1	3702.Q9LKZ3	3702.P25859	0	0	0	0	0.064	0.607	0.551	0.939	0.988
RBR1	CYCD2-1	3702.Q9LKZ3	3702.P42752	0	0	0	0	0	0.610	0.505	0.900	0.979
RBR1	CDKB1-2	3702.Q9LKZ3	3702.Q2V419	0	0	0	0	0.064	0.526	0.551	0.895	0.976
RBR1	KIP	3702.Q9LKZ3	3702.Q6IMT0	0	0	0	0	0	0	0	0.785	0.785
RBR1	KRP4	3702.Q9LKZ3	3702.Q8GYJ3	0	0	0	0	0	0.230	0	0.719	0.774
RBR1	CDKB2-1	3702.Q9LKZ3	3702.Q8LF80	0	0	0	0	0.067	0.526	0.551	0.867	0.970
RBR1	FBL17	3702.Q9LKZ3	3702.Q8W104	0	0	0	0	0.058	0	0	0.794	0.797
RBR1	KRP2	3702.Q9LKZ3	3702.Q9SCR2	0	0	0	0	0	0	0	0.817	0.817
