#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EPSIN2	CHC2	3702.Q67YI9	3702.Q0WLB5	0	0	0	0	0.141	0.712	0.745	0.844	0.988
EPSIN2	F12A12.60	3702.Q67YI9	3702.Q9SNC4	0	0	0	0.643	0	0	0.540	0	0.540
EPSIN2	EPSIN3	3702.Q67YI9	3702.Q93YP4	0	0	0.057	0.966	0.071	0	0.540	0.046	0.564
EPSIN2	EPSIN1	3702.Q67YI9	3702.Q8VY07	0	0	0	0.764	0.046	0	0.540	0.218	0.626
EPSIN2	AP17	3702.Q67YI9	3702.Q84WL9	0	0	0	0	0.051	0	0.728	0.177	0.769
EPSIN2	BETAB-AD	3702.Q67YI9	3702.Q9SUS3	0	0	0	0	0.188	0.258	0.592	0.511	0.864
EPSIN2	ALPHA-ADR	3702.Q67YI9	3702.Q8LPL6	0	0	0	0	0.136	0.466	0.738	0.811	0.974
EPSIN3	CLC2	3702.Q93YP4	3702.O04209	0	0	0	0	0	0	0.540	0.374	0.699
EPSIN3	AP2M	3702.Q93YP4	3702.O23140	0	0	0	0	0.072	0.107	0.649	0.122	0.710
EPSIN3	BETAC-AD	3702.Q93YP4	3702.O81742	0	0	0	0	0.069	0.258	0.592	0.098	0.711
EPSIN3	CHC2	3702.Q93YP4	3702.Q0WLB5	0	0	0	0	0	0.611	0.745	0.829	0.981
EPSIN3	EPSIN2	3702.Q93YP4	3702.Q67YI9	0	0	0.057	0.966	0.071	0	0.540	0.046	0.564
EPSIN3	AP17	3702.Q93YP4	3702.Q84WL9	0	0	0	0	0.051	0	0.728	0.177	0.769
EPSIN3	ALPHA-ADR	3702.Q93YP4	3702.Q8LPL6	0	0	0	0	0.110	0.278	0.738	0.700	0.942
EPSIN3	EPSIN1	3702.Q93YP4	3702.Q8VY07	0	0	0	0.746	0	0	0.540	0.080	0.558
EPSIN3	F12A12.60	3702.Q93YP4	3702.Q9SNC4	0	0	0.118	0.642	0	0	0.540	0	0.577
EPSIN3	BETAB-AD	3702.Q93YP4	3702.Q9SUS3	0	0	0	0	0.050	0.258	0.592	0.098	0.706
F12A12.60	CLC2	3702.Q9SNC4	3702.O04209	0	0	0	0	0	0	0.540	0.242	0.636
F12A12.60	AP2M	3702.Q9SNC4	3702.O23140	0	0	0	0	0	0.107	0.649	0.122	0.701
F12A12.60	BETAC-AD	3702.Q9SNC4	3702.O81742	0	0	0	0	0	0.258	0.592	0.098	0.703
F12A12.60	CHC2	3702.Q9SNC4	3702.Q0WLB5	0	0	0	0	0	0.611	0.745	0.818	0.980
F12A12.60	EPSIN2	3702.Q9SNC4	3702.Q67YI9	0	0	0	0.643	0	0	0.540	0	0.540
F12A12.60	AP17	3702.Q9SNC4	3702.Q84WL9	0	0	0	0	0.051	0	0.728	0.177	0.769
F12A12.60	ALPHA-ADR	3702.Q9SNC4	3702.Q8LPL6	0	0	0	0	0.081	0.278	0.738	0.709	0.942
F12A12.60	EPSIN1	3702.Q9SNC4	3702.Q8VY07	0	0	0	0.640	0	0	0.540	0	0.540
F12A12.60	EPSIN3	3702.Q9SNC4	3702.Q93YP4	0	0	0.118	0.642	0	0	0.540	0	0.577
F12A12.60	BETAB-AD	3702.Q9SNC4	3702.Q9SUS3	0	0	0	0	0	0.258	0.592	0.098	0.703
